5458,NED,Afrodite ZEGERS,1991
5459,ESP,Patricia CANTERO REINA,1989
5460,ESP,Silvia MAS DEPARES,1996
5461,USA,Lara DALLMAN-WEISS,1989
5462,USA,Nikole BARNES,1993
5463,ITA,Elena BERTA,1992
5464,ITA,Bianca CARUSO,1996
5465,SWE,Olivia BERGSTROM,1996
5466,SWE,Lovisa KARLSSON,1995
5467,GRE,Emilia TSOULFA,1973
5468,GRE,Ariadne Paraskevi SPANAKI,2001
5469,AUS,Monique DE VRIES,1995
5470,AUS,Nia JERWOOD,1998
5471,TUR,Beste KAYNAKCI,1994
5472,TUR,Okyanus ARIKAN,2004
5473,CHN,Haiyan GAO,1991
5474,CHN,Mengxi WEI,1994
5475,MAS,Nuraisyah JAMIL,1996
5476,MAS,Juni Karimah NOOR JAMALI,2002
5477,ARG,Lourdes HARTKOPF,1996
5478,ARG,Maria Belen TAVELLA,1990
5479,MOZ,Maria MACHAVA,2004
5480,MOZ,Denise PARRUQUE,2003
5481,GBR,Stuart BITHELL,1986
5482,GBR,Dylan FLETCHER-SCOTT,1988
5483,NZL,Peter BURLING,1991
5484,NZL,Blair TUKE,1989
5485,GER,Erik HEIL,1989
5486,GER,Thomas PLOESSEL,1988
5487,ESP,Diego BOTIN LE CHEVER,1993
5488,ESP,Iago LOPEZ MARRA,1990
5489,DEN,Jonas WARRER,1979
5490,DEN,Jakob Precht JENSEN,1998
5491,NED,Bart LAMBRIEX,1998
5492,NED,Pim VAN VUGT,1995
5493,POR,Jose COSTA,1984
5494,POR,Jorge LIMA,1981
5495,CRO,Mihovil FANTELA,1990
5496,CRO,Sime FANTELA,1986
5497,POL,Pawel KOLODZINSKI,1988
5498,POL,Lukasz PRZYBYTEK,1989
5499,AUT,Benjamin BILDSTEIN,1992
5500,AUT,David HUSSL,1992
5501,JPN,Leo TAKAHASHI,1998
5502,JPN,Ibuki KOIZUMI,1996
5503,AUS,Sam PHILLIPS,1991
5504,AUS,William PHILLIPS,1987
5505,IRL,Sean WADDILOVE,1997
5506,IRL,Robert DICKSON,1998
5507,SUI,Lucien CUJEAN,1989
5508,SUI,Sebastien SCHNEITER,1995
5509,FRA,Emile AMOROS,1995
5510,FRA,Lucas RUAL,1995
5511,BRA,Gabriel BORGES,1992
5512,BRA,Marco GRAEL,1989
5513,IND,Varun THAKKAR,1995
5514,IND,Ganapathy KELAPANDA,1995
5515,RSA,Alex BURGER,1996
5516,RSA,Benjamin DANIEL,2000
5517,CAN,Evan DEPAUL,1996
5518,CAN,William JONES,1995
5519,USA,Kate COURTNEY,1995
5520,HUN,Kata Blanka VAS,
5521,GER,Ronja EIBL,1999
5522,DEN,Caroline BOHE,1999
5523,SWE,Jenny RISSVEDS,1994
5524,CAN,Catharine PENDREL,1980
5525,CZE,Jitka CABELICKA,1990
5526,SLO,Tanja ZAKELJ,1988
5527,ROC,Viktoria KIRSANOVA,1998
5528,BEL,Githa MICHIELS,1983
5529,SUI,Linda INDERGAND,1993
5530,JPN,Miho IMAI,1987
5531,POR,Raquel QUEIROS,2000
5532,SUI,Jolanda NEFF,1993
5533,ESP,Rocio del Alba GARCIA MARTINEZ,1997
5534,ITA,Eva LECHNER,1985
5535,RSA,Candice LILL,1992
5536,ARG,Sofia GOMEZ VILLAFANE,1994
5537,SUI,Sina FREI,1997
5538,CAN,Haley SMITH,1993
5539,DEN,Malene DEGN,1996
5540,MEX,Daniela CAMPUZANO CHAVEZ PEON,1986
5541,POL,Maja WLOSZCZOWSKA,1983
5542,EST,Janika LOIV,1989
5543,USA,Haley BATTEN,1998
5544,NAM,Michelle VORSTER,1978
5545,FRA,Pauline FERRAND PREVOT,1992
5546,CHN,Bianwa YAO,1996
5547,FRA,Loana LECOMTE,1999
5548,GBR,Evie RICHARDS,1997
5549,UKR,Yana BELOMOYNA,1992
5550,NED,Anne TAUBER,1995
5551,AUS,Rebecca MCCONNELL,1991
5552,GER,Elisabeth BRANDAU,1985
5553,BRA,Jaqueline MOURAO,1975
5554,NED,Anne TERPSTRA,1991
5555,AUT,Laura STIGGER,
5556,USA,Erin HUCK,1981
5557,NED,Milan VADER,1996
5558,BEL,Jens SCHUERMANS,1993
5559,SUI,Nino SCHURTER,1986
5560,HUN,Andras PARTI,1982
5561,ISR,Shlomi HAIMY,1989
5562,CHN,Peng ZHANG,1996
5563,ITA,Gerhard KERSCHBAUMER,1991
5564,ITA,Nadir COLLEDANI,1995
5565,NAM,Alex MILLER,2000
5566,USA,Christopher BLEVINS,1998
5567,SUI,Mathias FLUECKIGER,1988
5568,FRA,Victor KORETZKY,1994
5569,ITA,Luca BRAIDOT,1991
5570,BRA,Henrique AVANCINI,1989
5571,GER,Maximilian BRANDL,1997
5572,NOR,Erik HAEGSTAD,1996
5573,ESP,David VALERO SERRANO,1988
5574,RSA,Alan HATHERLY,1996
5575,GRE,Periklis ILIAS,1986
5576,AUT,Maximilian FOIDL,1995
5577,BRA,Luiz Henrique COCUZZI,1993
5578,CZE,Ondrej CINK,1990
5579,CHI,Martin VIDAURRE KOSSMANN,
5580,NED,Mathieu VAN DER POEL,1995
5581,FRA,Jordan SARROU,1992
5582,DEN,Sebastian Fini CARSTENSEN,1995
5583,NZL,Anton COOPER,1994
5584,GER,Manuel FUMIC,1982
5585,GBR,Thomas PIDCOCK,1999
5586,SUI,Filippo COLOMBO,1997
5587,CAN,Peter DISERA,1995
5588,ESP,Jofre CULLELL ESTAPE,1999
5589,ROC,Anton SINTSOV,1985
5590,ROU,Vlad DASCALU,1997
5591,JPN,Kohei YAMAMOTO,1985
5592,POL,Bartlomiej WAWAK,1993
5593,AUS,Daniel MCCONNELL,1985
5594,MEX,Jose Gerardo ULLOA AREVALO,1996
5595,ROU,Ancuta BODNAR,1998
5596,ROU,Simona RADIS,1999
5597,NZL,Brooke DONOGHUE,1995
5598,NZL,Hannah OSBORNE,1994
5599,NED,Roos DE JONG,1993
5600,NED,Lisa SCHEENAARD,1988
5601,LTU,Donata VISTARTAITE,1989
5602,LTU,Milda VALCIUKAITE,1994
5603,USA,Kristina WAGNER,1993
5604,USA,Genevra STONE,1985
5605,CAN,Gabrielle SMITH,1994
5606,CAN,Jessica SEVICK,1989
5607,AUS,Amanda BATEMAN,1996
5608,AUS,Tara RIGNEY,1999
5609,FRA,Helene LEFEBVRE,1991
5610,FRA,Elodie RAVERA-SCARAMOZZINO,1995
5611,ITA,Alessandra PATELLI,1991
5612,ITA,Chiara ONDOLI,1995
5613,CZE,Lenka ANTOSOVA,1991
5614,CZE,Kristyna FLEISSNEROVA,1992
5615,GER,Annekatrin THIELE,1984
5616,GER,Leonie MENZEL,1999
5617,CHN,Shuangmei SHEN,1998
5618,CHN,Xiaoxin LIU,1997
5619,ITA,Valentina RODINI,1995
5620,ITA,Federica CESARINI,1996
5621,FRA,Laura TARANTOLA,1994
5622,FRA,Claire BOVE,1998
5623,NED,Marieke KEIJSER,1997
5624,NED,Ilse PAULIS,1993
5625,GBR,Emily CRAIG,1992
5626,GBR,Imogen GRANT,1996
5627,USA,Mary RECKFORD,1992
5628,USA,Michelle SECHSER,1986
5629,ROU,Ionela-Livia LEHACI,1995
5630,ROU,Gianina BELEAGA,1995
5631,SUI,Patricia MERZ,1993
5632,SUI,Frederique ROL,1993
5633,IRL,Aoife CASEY,1999
5634,IRL,Margaret CREMEN,1999
5635,ROC,Anastasia LEBEDEVA,1993
5636,ROC,Maria BOTALOVA,1990
5637,JPN,Chiaki TOMITA,1993
5638,JPN,Ayami OISHI,1991
5639,BLR,Ina NIKULINA,1995
5640,BLR,Alena FURMAN,1991
5641,CAN,Jill MOFFATT,1993
5642,CAN,Jennifer CASSON,1995
5643,ARG,Milka KRALJEV,1982
5644,ARG,Evelyn Maricel SILVESTRO,1999
5645,AUT,Valentina CAVALLAR,2001
5646,AUT,Louisa ALTENHUBER,1995
5647,VIE,Thi Thao LUONG,1999
5648,VIE,Thi Hao DINH,1997
5649,TUN,Nour Elhouda ETTAIEB,1996
5650,TUN,Khadija KRIMI,1995
5651,INA,Mutiara PUTRI,2004
5652,INA,Melani PUTRI,2000
5653,GUA,Yulisa LOPEZ,1993
5654,GUA,Jennieffer ZUNIGA,1987
5655,CRO,Martin SINKOVIC,1989
5656,CRO,Valent SINKOVIC,1988
5657,ROU,Marius COZMIUC,1992
5658,ROU,Ciprian TUDOSA,1997
5659,DEN,Frederic VYSTAVEL,1993
5660,DEN,Joachim SUTTON,1995
5661,CAN,Kai LANGERFELD,1987
5662,CAN,Conlin MCCABE,1990
5663,SRB,Martin MACKOVIC,1995
5664,SRB,Milos VASIC,1991
5665,ESP,Jaime CANAEJO PAZOS,1991
5666,ESP,Javier GARSIA ORDONEZ,1992
5667,NED,Nicolas VAN SPRANG,1993
5668,NED,Guillaume KROMMENHOEK,1992
5669,BLR,Dzmitry FURMAN,1990
5670,BLR,Siarhei VALADZKO,1992
5671,FRA,Thibaud TURLAN,1996
5672,FRA,Guillaume TURLAN,1996
5673,AUS,Sam HARDY,1995
5674,AUS,Joshua HICKS,1991
5675,NZL,Brook ROBERTSON,1994
5676,NZL,Stephen JONES,1993
5677,RSA,Luc DAFFARN,1998
5678,RSA,Jake Milton GREEN,1994
5679,NZL,Grace PRENDERGAST,1992
5680,NZL,Kerri GOWLER,1993
5681,ROC,Vasilisa STEPANOVA,1993
5682,ROC,Elena ORIABINSKAIA,1994
5683,CAN,Caileigh FILMER,1996
5684,CAN,Hillary JANSSENS,1994
5685,GBR,Helen GLOVER,1986
5686,GBR,Polly SWANN,1988
5687,GRE,Maria KYRIDOU,
5688,GRE,Christina Ioanna BOURMPOU,
5689,ESP,Aina CID I CENTELLES,1994
5690,ESP,Virginia DIAZ RIVAS,1991
5691,AUS,Jessica MORRISON,
5692,AUS,Annabelle MCINTYRE,1996
5693,DEN,Hedvig RASMUSSEN,1993
5694,DEN,Fie Udby ERICHSEN,1985
5695,ROU,Adriana AILINCAI,1999
5696,ROU,Iuliana BUHUS,1995
5697,USA,Megan KALMOE,1983
5698,USA,Tracy EISSER,1989
5699,IRL,Aileen CROWLEY,1994
5700,IRL,Monika DUKARSKA,1990
5701,ITA,Kiri TONTODONATI,1994
5702,ITA,Aisha ROCEK,1998
5703,CHN,Kaifeng HUANG,1997
5704,CHN,Jinchao LIU,1994
5705,MEX,Kenia LECHUGA ALANIS,1994
5706,TOG,Akossiwa Claire AYIVON,1996
5707,PAR,Alejandra ALONSO,1996
5708,MAR,Sarah FRAINCART,1999
5709,AUT,Magdalena LOBNIG,1990
5710,CHN,Yan JIANG,1989
5711,BLR,Tatsiana KLIMOVICH,1995
5712,PUR,Veronica TORO ARANA,1994
5713,KOR,Hyejeong JEONG,1997
5714,USA,Kara KOHLER,1991
5715,SWE,Lovisa CLAESSON,1995
5716,SGP,Joan POH,1991
5717,NCA,Evidelia GONZALEZ JARQUIN,1997
5718,UGA,Kathleen NOBLE,1994
5719,HKG,Wing Yan Winne HUNG,1999
5720,SUD,Esraa KHOGALI,1992
5721,GBR,Victoria THORNLEY,1987
5722,IRL,Sanita PUSPURE,1981
5723,NGR,Esther TOKO,2000
5724,SUI,Jeannine GMELIN,1990
5725,SRB,Jovana ARSIC,1992
5726,NAM,Maike DIEKMANN,1994
5727,CUB,Milena VENEGA CANCIO,1997
5728,CAN,Carling ZEEMAN,1991
5729,NED,Sophie SOUWER,1987
5730,QAT,Tala ABUJBARA,1992
5731,GRE,Anneta KYRIDOU,1998
5732,NZL,Emma TWIGG,1987
5733,ROC,Hanna PRAKATSEN,1992
5734,IRI,Nazanin MALAEI,1992
5735,TTO,Felice CHOW,1977
5736,TPE,Yi-Ting HUANG,1990
5737,IRL,Fintan MC CARTHY,1996
5738,IRL,Paul ODONOVAN,1994
5739,GER,Jonathan ROMMELMANN,1994
5740,GER,Jason OSBORNE,1994
5741,ITA,Stefano OPPO,1994
5742,ITA,Pietro RUTA,1987
5743,CZE,Jiri SIMANEK,1995
5744,CZE,Miroslav VRASTIL JR,1982
5745,BEL,Niels VAN ZANDWEGHE,1996
5746,BEL,Tim BRYS,1992
5747,URU,Bruno CETRARO BERRIOLO,1998
5748,URU,Felipe KLUVER FERREIRA,2000
5749,ESP,Caetano HORTA POMBO,2003
5750,ESP,Manel BALASTEGUI,1999
5751,POL,Jerzy KOWALSKI,1988
5752,POL,Artur MIKOLAJCZEWSKI,1990
5753,UKR,Igor KHMARA,1990
5754,UKR,Stanislav KOVALOV,1991
5755,CAN,Patrick KEANE,1997
5756,CAN,Maxwell LATTIMER,1993
5757,IND,Arjun LAL JAT,1997
5758,IND,Arvind SINGH,1996
5759,NOR,Kristoffer BRUN,1988
5760,NOR,Are STRANDLI,1988
5761,POR,Pedro FRAGA,1983
5762,POR,Afonso COSTA,1996
5763,CHI,Cesar ABAROA,1996
5764,CHI,Eber SANHUEZA,1998
5765,VEN,Cesar AMARIS FERNANDEZ,1989
5766,VEN,Jose GUIPE,1988
5767,UZB,Shakhboz KHOLMURZAEV,1996
5768,UZB,Sobirjon SAFAROLIYEV,2002
5769,ALG,Kamel AIT DAOUD,1985
5770,ALG,Sid Ali BOUDINA,1990
5771,THA,Siwakorn WONGPIN,1999
5772,THA,Nawamin DEENOI,1999
5773,FRA,Hugo BOUCHERON,1993
5774,FRA,Matthieu ANDRODIAS,1990
5775,NED,Melvin TWELLAAR,1996
5776,NED,Stefan BROENINK,1990
5777,CHN,Zhiyu LIU,1993
5778,CHN,Liang ZHANG,1987
5779,GBR,Graeme THOMAS,1988
5780,GBR,John COLLINS,1989
5781,SUI,Barnabe DELARZE,1994
5782,SUI,Roman ROEOESLI,1993
5783,POL,Miroslaw ZIETARSKI,1993
5784,POL,Mateusz BISKUP,1994
5785,ROC,Ilya KONDRATEV,1990
5786,ROC,Andrey POTAPKIN,1996
5787,NZL,Jack LOPAS,1998
5788,NZL,Christopher HARRIS,1985
5789,ROU,Ioan PRUNDEANU,1993
5790,ROU,Marian ENACHE,1995
5791,IRL,Ronan BYRNE,1998
5792,IRL,Philip DOYLE,1992
5793,GER,Stephan KRUEGER,1988
5794,GER,Marc WEBER,1997
5795,LTU,Saulius RITTER,1988
5796,LTU,Aurimas ADOMAVICIUS,1993
5797,CZE,Jakub PODRAZIL,1992
5798,CZE,Jan CINCIBUCH,1998
5799,EGY,Abdelkhalek ELBANNA,1988
5800,HUN,Bendeguz PETERVARI-MOLNAR,1993
5801,PER,Alvaro TORRES MASIAS,1993
5802,DEN,Sverri NIELSEN,1993
5803,TUR,Onat KAZAKLI,1993
5804,NCA,Felix POTOY,1995
5805,CRO,Damir MARTIN,1988
5806,NED,Finn FLORIJN,1999
5807,KSA,Husein ALIREZA,1993
5808,BRA,Luca VERTHEIN FERREIRA,1998
5809,KAZ,Vladislav YAKOVLEV,1993
5810,GRE,Stefanos NTOUSKOS,1997
5811,GER,Oliver ZEIDLER,1996
5812,CZE,Jan FLEISSNER,1998
5813,MON,Quentin ANTOGNELLI,1994
5814,KUW,Abdulrahman ALFADHEL,1994
5815,LTU,Mindaugas GRISKONIS,1986
5816,BER,Dara ALIZADEH,1993
5817,NOR,Kjetil BORCH,1990
5818,VAN,Riilio RII,1994
5819,LBA,Alhussein GAMBOUR,1989
5820,PHI,Cris NIEVAREZ,2000
5821,ZIM,Peter Sean Richard PURCELL-GILPIN,1994
5822,CIV,Franck N'DRI,1997
5823,NZL,Jordan PARRY,1995
5824,CAN,Trevor JONES,1997
5825,IRQ,Mohammed AL-KHAFAJI,1994
5826,JPN,Ryuta ARAKAWA,1994
5827,ITA,Gennaro Alberto DI MAURO,2001
5828,BEN,Privel HINKATI,1988
5829,ROC,Alexander VYAZOVKIN,1997
5830,DOM,Ignacio VASQUEZ JORGE,1998
5831,KAZ,Moldir ZHANGBYRBAY,1997
5832,AUT,Bettina PLANK,1992
5833,TUR,Serap OZCELIK ARAPOGLU,1988
5834,EGY,Radwa SAYED,1997
5835,TPE,Tzuyun WEN,1993
5836,JPN,Miho MIYAHARA,1996
5837,UKR,Anzhelika TERLIUGA,1992
5838,BUL,Ivet GORANOVA,2000
5839,IRI,Sara BAHMANYAR,1999
5840,KAZ,Nurkanat AZHIKANOV,2001
5841,EGY,Abdalla ABDELAZIZ,1999
5842,GER,Noah BITSCH,1989
5843,USA,Thomas SCOTT,1990
5844,ITA,Luigi BUSA,1987
5845,UKR,Stanislav HORUNA,1989
5846,AZE,Rafael AGHAYEV,1985
5847,AUS,Tsuneari YAHIRO,1987
5848,HUN,Karoly Gabor HARSPATAKI,1996
5849,JPN,Ken NISHIMURA,1995
5850,EGY,Giana LOTFY,1994
5851,VEN,Claudymar GARCES SEQUERA,1998
5852,MAR,Btissam SADINI,1998
5853,CHN,Xiaoyan YIN,1993
5854,UKR,Anita SEROGINA,1990
5855,SRB,Jovana PREKOVIC,1996
5856,TUR,Merve COBAN,1993
5857,JPN,Mayumi SOMEYA,1993
5858,PER,Alexandra Vanessa GRANDE RISCO,1990
5859,FRA,Leila HEURTAULT,1995
5860,SUI,Elena QUIRICI,1994
5861,TUR,Meltem HOCAOGLU AKYOL,1992
5862,AZE,Iryna ZARETSKA,1996
5863,CHN,Li GONG,1999
5864,IRI,Hamideh ABBASALI,1990
5865,ALG,Lamya MATOUB,1992
5866,ITA,Silvia SEMERARO,1996
5867,JPN,Ayumi UEKUSA,1992
5868,KAZ,Sofya BERULTSEVA,2000
5869,EGY,Feryal ABDELAZIZ,1999
5870,USA,Sakura KOKUMAI,1992
5871,MKD,Puliksenija JOVANOSKA,1993
5872,HKG,Mo Sheung Grace LAU,1991
5873,ITA,Viviana BOTTARO,1987
5874,GER,Jasmin JUETTNER,1993
5875,TUR,Dilara BOZAN,1997
5876,JPN,Kiyou SHIMIZU,1993
5877,NZL,Andrea ANACAN,1990
5878,FRA,Alexandra FERACCI,1992
5879,ESP,Sandra SANCHEZ JAIME,1981
5880,KOR,Heejun PARK,1994
5881,USA,Ariel TORRES GUTIERREZ,1997
5882,TPE,Yi-Ta WANG,1991
5883,KUW,Sayed Mohammed ALMOSAWI,1995
5884,GER,Ilja SMORGUNER,1984
5885,TUR,Ali SOFUOGLU,1995
5886,JPN,Ryo KIYUNA,1990
5887,ITA,Mattia BUSATO,1993
5888,ESP,Damian QUINTERO,1984
5889,VEN,Antonio Jose DIAZ FERNANDEZ,1980
5890,EOR,Wael Shueb,1987
5891,CRO,Ivan KVESIC,1996
5892,GEO,Gogita ARKANIA,1984
5893,TUR,Ugur AKTAS,1995
5894,CAN,Daniel GAYSINSKY,1994
5895,USA,Brian IRR,1988
5896,IRI,Sajad GANJZADEH,1992
5897,GER,Jonathan HORNE,1989
5898,JPN,Ryutaro ARAGA,1990
5899,KSA,Tareg HAMEDI,1998
5900,KAZ,Daniyar YULDASHEV,1996
5901,JOR,Abdel Rahman ALMASATFA,1996
5902,VEN,Andres Eduardo MADERA DELGADO,1988
5903,EOR,Hamoon Derafshipour,1992
5904,TUR,Eray SAMDAN,1997
5905,JPN,Naoto SAGO,1992
5906,AZE,Firdovsi FARZALIYEV,1993
5907,EGY,Ali ELSAWY,1995
5908,KAZ,Darkhan ASSADILOV,1987
5909,FRA,Steven DA COSTA,1997
5910,LAT,Kalvis KALNINS,1991
5911,ITA,Angelo CRESCENZO,1993
5912,BUL,Boryana KALEYN,2000
5913,BLR,Alina HARNASKO,2001
5914,UKR,Viktoriia ONOPRIIENKO,2003
5915,ROC,Dina AVERINA,1998
5916,ISR,Linoy ASHRAM,1999
5917,UKR,Khrystyna POHRANYCHNA,
5918,ROC,Arina AVERINA,1998
5919,ISR,Nicol ZELIKMAN,2001
5920,BLR,Anastasiia SALOS,2002
5921,ITA,Milena BALDASSARRI,2001
5922,USA,April ROSS,1982
5923,USA,Alexandra KLINEMAN,1989
5924,AUS,Mariafe ARTACHO DEL SOLAR,1993
5925,AUS,Taliqua CLANCY,1992
5926,SUI,Anouk VERGE-DEPRE,1992
5927,SUI,Joana HEIDRICH,1991
5928,LAT,Tina GRAUDINA,1998
5929,LAT,Anastasija KRAVCENOKA,1997
5930,BRA,Ana Patricia SILVA RAMOS,1997
5931,BRA,Rebecca SILVA,1993
5932,CAN,Heather BANSLEY,1987
5933,CAN,Brandie WILKERSON,1992
5934,CAN,Sarah PAVAN,1986
5935,CAN,Melissa HUMANA-PAREDES,1992
5936,GER,Laura LUDWIG,1986
5937,GER,Margareta KOZUCH,1986
5938,BRA,Agatha BEDNARCZUK,1983
5939,BRA,Eduarda SANTOS LISBOA,1998
5940,CHN,Fan WANG,1994
5941,CHN,Xinyi XIA,1997
5942,CHN,Chen XUE,1989
5943,CHN,Xinxin WANG,1998
5944,CUB,Lidianny ECHEVARRIA BENITEZ,1996
5945,CUB,Leila Consuelo MARTINEZ ORTEGA,1994
5946,ESP,Liliana FERNANDEZ STEINER,1987
5947,ESP,Elsa BAQUERIZO MCMILLAN,1987
5948,ROC,Nadezda MAKROGUZOVA,1997
5949,ROC,Svetlana KHOLOMINA,1997
5950,SUI,Tanja HUBERLI,1992
5951,SUI,Nina BETSCHART,1995
5952,USA,Kelly CLAES,1995
5953,USA,Sarah SPONCIL,1996
5954,JPN,Miki ISHII,1989
5955,JPN,Megumi MURAKAMI,1985
5956,NED,Katja STAM,1998
5957,NED,Raisa SCHOON,
5958,ARG,Ana GALLAY,1986
5959,ARG,Fernanda PEREYRA,1991
5960,CZE,Barbora HERMANNOVA,1990
5961,CZE,Marketa SLUKOVA,1988
5962,GER,Julia SUDE,1987
5963,GER,Karla BORGER,1988
5964,ITA,Marta MENEGATTI,1990
5965,ITA,Viktoria ORSI TOTH,1990
5966,KEN,Gaudencia MAKOKHA,1992
5967,KEN,Brackcides KHADAMBI,1984
5968,NED,Sanne KEIZER,1985
5969,NED,Madelein MEPPELINK,1989
5970,NOR,Anders Berntsen MOL,1997
5971,NOR,Christian Sandlie SORUM,1995
5972,ROC,Viacheslav KRASILNIKOV,1991
5973,ROC,Oleg STOYANOVSKIY,1996
5974,QAT,Cherif YOUNOUSSE,1995
5975,QAT,Ahmed TIJAN,1995
5976,LAT,Martins PLAVINS,1985
5977,LAT,Edgars TOCS,1988
5978,BRA,Alison CERUTTI,1985
5979,BRA,Alvaro MORAIS FILHO,1990
5980,GER,Julius THOLE,1997
5981,GER,Clemens WICKLER,1995
5982,ITA,Paolo NICOLAI,1988
5983,ITA,Daniele LUPO,1991
5984,ROC,Ilya LESHUKOV,1995
5985,ROC,Konstantin SEMENOV,1989
5986,BRA,Evandro GONCALVES OLIVEIRA JUNIOR,1990
5987,BRA,Bruno SCHMIDT,1986
5988,CHI,Marco GRIMALT,1989
5989,CHI,Esteban GRIMALT,1991
5990,ESP,Pablo HERRERA ALLEPUZ,
5991,ESP,Adrian GAVIRA COLLADO,1987
5992,MEX,Josue Gaston GAXIOLA LEYVA,1997
5993,MEX,Jose Luis RUBIO CAMARGO,1996
5994,NED,Alexander BROUWER,1989
5995,NED,Robert MEEUWSEN,1988
5996,POL,Michal BRYL,1994
5997,POL,Grzegorz FIJALEK,1987
5998,USA,Jacob GIBB,1976
5999,USA,Tri BOURNE,1989
6000,USA,Phil DALHAUSSER,1980
6001,USA,Nicholas LUCENA,1979
6002,POL,Piotr KANTOR,1992
6003,POL,Bartosz LOSIAK,1992
6004,SUI,Adrian HEIDRICH,1994
6005,SUI,Mirco GERSON,1992
6006,ARG,Nicolas CAPOGROSSO,1995
6007,ARG,Julian Amado AZAAD,1990
6008,AUS,Christopher MCHUGH,1989
6009,AUS,Damien SCHUMANN,1987
6010,CZE,Ondrej PERUSIC,1994
6011,CZE,David SCHWEINER,1994
6012,ITA,Enrico ROSSI,1993
6013,ITA,Adrian Ignacio CARAMBULA RAURICH,1988
6014,JPN,Yusuke ISHIJIMA,1984
6015,JPN,Katsuhiro SHIRATORI,1976
6016,MAR,Mohammed ABICHA,1980
6017,MAR,Zouheir ELGRAOUI,1994
6018,EGY,Wael ABDELMAGID,
6019,JPN,Junya ABE,
6020,JPN,Katsuhiko ABE,
6021,CIV,Cherif ADAMA,
6022,JPN,Yuya AGEBA,
6023,JPN,Siegfried Gottlieb AIKMAN,
6024,GER,Kais AL SAADI,
6025,CAN,Lonni ALAMEDA,
6026,IRI,Vladimir ALEKNO,
6027,ROC,Alexey ALEKSEEV,
6028,ESP,Manuel Angel ALLER CARBALLO,
6029,KSA,Saad ALSHEHRI,
6030,EGY,Kamal ALY,
6031,PUR,Fabian AMAYA GAITAN,
6032,ESP,Pablo AMO AGUADO,
6033,USA,Vlatko ANDONOVSKI,
6034,NED,Alyson ANNAN,
6035,JPN,Xavier ARNAU CREUS,
6036,AUS,Graham ARNOLD,
6037,SWE,Tomas AXNER,
6038,FIJ,Gareth Colin BABER,
6039,ROU,Horatiu BACIU,
6040,POL,Wojciech BANBULA,
6041,CHN,Zhuang BAO,
6042,ROC,Pawel BARYLA,
6043,CAN,Mel BASILIO,
6044,GBR,Paola BASSO,
6045,AUS,Colin BATCH,
6046,ARG,Fernando BATISTA,
6047,PUR,Gerardo BATISTA SANTIAGO,
6048,SRB,Filip BENCIC,
6049,USA,Laura BERG,
6050,NOR,Christian BERGE,
6051,IND,Ankitha BILLAVA SURESH,
6052,HUN,Attila BIRO,
6053,ISR,Svetlana BLECHER SIDOROVA,
6054,ITA,Gianlorenzo BLENGINI,
6055,NGR,Alice BOLTON,
6056,NOR,Marit BREIVIK,
6057,BRA,William BRODERICK,
6058,AUS,Sandy BRONDELLO,
6059,USA,Chris BROWN,
6060,NGR,Michael BROWN,
6061,AUT,Aristide BRUN,
6062,NZL,Allan BUNTING,
6063,ITA,Giovanna BURLANDO,
6064,ROC,Sergio BUSATO,
6065,GER,Axel BUSENKELL,
6066,CAN,Mick BYRNE,
6067,ARG,Manuel CADENAS MONTANES,
6068,NED,Max CALDAS,
6069,ITA,Alessandro CAMPAGNA,
6070,MEX,Carlos CARO,
6071,JPN,Mary Lucy CASAREZ,
6072,CHI,Alex CASTRO,
6073,AUS,Cheryl CHAMBERS,
6074,EGY,Anastasiya CHEPAK,
6075,EGY,Anastasiya CHEPAK,
6076,GRE,Natalia CHERNETSKA,
6077,GRE,Natalia CHERNETSKA,
6078,SMR,Simona CHIARI,
6079,PRK,Il Eon CHOI,
6080,PRK,Jooweon CHUN,
6081,IND,Gregg CLARK STEPHEN,
6082,FRA,Vincent COLLET,
6083,BEL,Adam COMMENS,
6084,FRA,David COURTEIX,
6085,COL,Margalida CRESPI JAUME,
6086,ANG,Filipe CRUZ,
6087,BRA,Renan DAL ZOTTO,
6088,IRE,Sean DANCER,
6089,ROC,Tatiana DANCHENKO,
6090,AUS,Jeremy DAVY,
6091,CHI,Fabian DAZA,
6092,NZL,Mike DELANEY,
6093,KAZ,Zhanna DEMCHENKO,
6094,ESP,Jenaro Manuel DIAZ FERNANDEZ,
6095,DOM,Nestor DIAZ HENRIQUEZ,
6096,ESP,Natalia DIDENKO,
6097,USA,Howard DOBSON,
6098,CAN,Karine DORE,
6099,SLO,Dragisa DROBNJAK,
6100,BRA, de GALARZA Jorge DUENA,
6101,VEN,Fernando DURO,
6102,AUS,Trisha DYKSTRA,
6103,VEN,Manuel ECHEZURIA,
6104,IRE,Anthony EDDY,
6105,JPN,Atsushi EITOKU,
6106,EGY,Nour ELAFANDI,
6107,EGY,Nour ELAFANDI,
6108,HUN,Gabor ELEK,
6109,USA,Chip ENGELLAND,
6110,USA,Susan ENQUIST,
6111,USA,Ken ERIKSEN,
6112,RSA,Gareth EWING,
6113,FRA,Julie FABRE,
6114,EGY,Yasmine FAHMY LATIF,
6115,HON,Miguel FALERO,
6116,ITA,Roberta FARINELLI,
6117,ITA,Roberta FARINELLI,
6118,AUS,Elvis FATOVIC,
6119,VEN,Pablo FAVAREL,
6120,UKR,Tetiana FEDIUSHYNA,
